,Unnamed: 0,句子,字,释义,正确选项（填序号）：
817,2353,故君子【尊】德性而道问学,尊,"1、<名>酒器
<例句：合盖隆起，形似酒尊。>
<例句：人生如梦，一尊还酹江月。>
<例句：樽>
<例句：罇>
2、<形>尊贵；高贵
<例句：岂先贱而后尊贵者乎？>
<例句：位尊而无功，奉厚而无劳。>
<例句：履至尊而制六合。>
3、<动>遵奉；尊崇
<例句：臣欲使士大夫尊尚武勇。>
<例句：尊五美，屏四恶，斯可以从政矣。>
4、<动>尊敬；敬重
<例句：此四君者，皆明智而忠信，宽厚而爱人，尊贤而爱士。>
5、<量>
<例句：殿上塑着一尊金甲山神。>
",
970,2506,吾学周【礼】，今用之，吾从周,礼,"1、<名>原指祭神敬祖，后成为奴隶社会和封建社会的等级制度、社会规范和道德规范的总称
<例句：大行不顾细谨，大礼不辞小让。>
2、<名>礼貌；礼仪；表示敬意的语言或动作
<例句：乃设九宾礼于廷。>
<例句：或遇其叱咄，色愈恭，礼愈至。>
3、<动>尊敬；以礼相待
<例句：孙讨虏聪明仁惠，敬贤礼士。>
4、<名>礼物
<例句：所以不报谢者，以为小礼无所用。>
5、<名>儒家经典“五经”之一，包括《仪礼》《周礼》《礼记》三部书
",
1363,2899,夫焉有所倚？肫肫其仁！渊渊其渊！浩浩其天！苟不固聪明圣知达天德者，其孰能知之？《诗》曰：“衣锦尚絅”，恶其文【之】著也,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
122,1658,所以修身也；去谗远色，贱货而贵德，所以劝贤也；尊其位，重其禄，同其好恶，所以劝亲亲也；官盛任使，所以劝大臣也；忠信重禄，所以劝士也；时使薄敛，所以劝百姓也；日省月试，既廪称事，所以劝百工【也】；送往迎来，嘉善而矜不能，所以柔远人也；继绝世，举废国，治乱持危,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",
182,1718,“凡事豫则立，【不】豫则废,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
938,2474,虽有其位，苟无其德，不敢作礼【乐】焉；虽有其德,乐,"1、<名>音乐
<例句：今夜闻君琵琶语，如听仙乐耳暂明。>
2、<名>乐器
<例句：掌六律六同之和……以为乐器。>
3、<动>欣赏音乐
<例句：独乐乐，与人乐乐，孰乐？>
4、<形>快乐
<例句：所以游目骋怀，足以极视听之娱，信可乐也。>
5、<名>乐趣
<例句：此乐何极。>
6、<动>喜欢；乐意
<例句：人未有不乐为治平之民者也。>
7、<名>音乐
<例句：今夜闻君琵琶语，如听仙乐耳暂明。>
8、<名>乐器
<例句：掌六律六同之和……以为乐器。>
9、<动>欣赏音乐
<例句：独乐乐，与人乐乐，孰乐？>
10、<形>快乐
<例句：所以游目骋怀，足以极视听之娱，信可乐也。>
11、<名>乐趣
<例句：此乐何极。>
12、<动>喜欢；乐意
<例句：人未有不乐为治平之民者也。>
",
4,1540,修身则道立，尊贤则不惑，亲亲则【诸】父昆弟不怨，敬大臣则不眩，体群臣则士之报礼重，子庶民则百姓劝，来百工则财用足，柔远人则四方归之，怀诸侯则天下畏之,诸,"1、<形>众；各个
<例句：诸郡县苦秦吏者，皆刑其长吏。>
2、兼词，用于句中，相当于“之于”
<例句：或取诸怀抱，晤言一室之内。>
3、兼词，用于句末，相当于“之乎”
<例句：不识有诸？>
4、<代>相当于“之”
<例句：王如改诸，则心反予。>
",
1434,2970,君子所不可及者，其唯【人】之所不见乎！《诗》云：“相在尔室，尚不愧于屋漏,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",
278,1814,诚者不勉【而】中，不思而得，从容中道，圣人也,而,"1、表示并列关系。
<例句：蟹六跪而二螯，非蛇鳝之穴无可寄托者>
<例句：剑阁峥嵘而崔嵬，一夫当关，万夫莫开>
<例句：北救赵而西却秦，此五霸之伐也>
2、表示递进关系。
<例句：君子博学而日参省乎己。>
<例句：楚怀王贪而信张仪，遂绝齐>
<例句：回视日观以西峰，或得日，或否，绛皜驳色，而皆若偻>
<例句：以其求思之深而无不在也>
3、表示承接关系。
<例句：故舍汝而旅食京师，以求斗斛之禄>
<例句：置之地，拔剑撞而破之。>
<例句：积善成德，而神明自得，圣心备焉。>
<例句：人非生而知之者，孰能无惑>
4、表示转折关系。
<例句：青，取之于蓝，而青于蓝>
<例句：有如此之势，而为秦人积威之所劫>
<例句：信也，吾兄之盛德而夭其嗣乎>
5、表示假设关系。
<例句：诸君而有意，瞻予马首可也。>
<例句：死而有知，其几何离>
<例句：锲而不舍，金石可镂。>
<例句：人而无信，不知其可也。>
6、表示修饰关系。
<例句：吾尝跂而望矣，不如登高之博见也>
<例句：填然鼓之，兵刃既接，弃甲曳兵而走>
<例句：项王按剑而跽曰：""客何为者？"">
7、表示因果关系。
<例句：余亦悔其随之而不得极夫游之乐也>
<例句：表恶其能而不用也>
<例句：小人不知天命而不畏也。>
8、表示目的关系。
<例句：缦立远视，而望幸焉>
<例句：籍吏民，封府库，而待将军>
<例句：吾恂恂而起。>
9、代词。第二人称，一般作定语，译为""你的""，偶尔也作主语，译为""你""。
<例句：而翁长铨，迁我京职，则汝朝夕侍母。>
10、相当于“以”，表范围。
<例句：形而上者谓之道，形而下者谓之器>
11、表反问语气，相当于“岂”。
<例句：为仁由己，而由人乎哉>
12、动词。同“如”，好像，如同。
<例句：溺死者千有余人军惊而坏都舍。>
13、复音虚词""而已""。放在句末，表示限止的语气助词，相当于""罢了""。
<例句：一人、一桌、一椅、一扇、一抚尺而已。>
<例句：闻道有先后，术业有专攻，如是而已。>
",
678,2214,今夫天，斯昭昭之多，及其无穷也，日月星辰系焉，万物覆【焉】,焉,"1、常用在句末，一般可不译出。
<例句：于是余有叹焉。>
2、有时用于反诘语气，可译为""呢""。
<例句：万钟于我何加焉！>
3、""焉""在句中，作形容词、副词词尾，表示语气上的停顿。
<例句：硿硿焉，余固笑而不信也。>
4、代词。相当于""之""。
<例句：使皇武子辞焉。>
<例句：惟俟夫观人风者得焉。>
<例句：犹且从师而问焉。>
<例句：去今之墓而葬焉，其为时止十有一月耳。>
5、疑问代词。译为""什么""、""哪里""等。
<例句：面目美好者，焉故必知者。>
<例句：且焉置土石？>
<例句：未知生，焉知死>
<例句：割鸡焉用牛刀>
6、兼词。相当于""于是""、""于之""等。
<例句：必死是间，余收尔骨焉。>
<例句：微波入焉。>
",
438,1974,唯天下至诚，为能尽其性；能尽其性，则能尽人之性；能尽人之性，则能尽物之性；能尽物之性，则可以赞天地之化育；可以赞【天】地之化育，则可以与天地参矣,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
52,1588,齐明盛服，非礼【不】动,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
1343,2879,夫焉有所倚？肫肫其仁！渊渊其渊！浩浩其【天】！苟不固聪明圣知达天德者，其孰能知之？《诗》曰：“衣锦尚絅”，恶其文之著也,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
326,1862,有弗学，学之弗能，弗措也；有弗问，问之【弗】知，弗措也；有弗思，思之弗得，弗措也；有弗辨，辨之弗明，弗措也；有弗行，行之弗笃，弗措也,弗,"1、fú<副>表否定，相当于“不”
<例句：手指不可屈伸，弗之怠。>
<例句：不>
<例句：弗>
<例句：不>
<例句：弗>
",
670,2206,今夫天，斯昭昭之多，及其无穷【也】，日月星辰系焉，万物覆焉,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",
