,sentences,words,meanings,labels
36,物【有】本末，事有终始,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",1
37,物有【本】末，事有终始,本,"1、<名>草木的根
<例句：臣闻求木之长者必固其根本。>
2、<名>树木的干
<例句：摇其本以观其疏密。>
3、<名>根本;基础
<例句：王欲行之刎盍反其本矣。>
4、<名>指农业
<例句：今背本而趋末食者甚众。>
5、<名>本源;根源
<例句：为是者有本有原怠与忌之谓也。>
6、<动>依照;依据
<例句：虽理想派之作亦先有本乃增损而润色之。>
7、<动>堆原,考察
<例句：抑本其成败之迹而皆自于人欤?>
8、<形>本来的,原来的
<例句：此之谓失其本心。>
9、<副>本来;原来
<例句：本在冀州之南河阳之北。>
<例句：本自无教训兼愧贵家子。>
10、<名>本钱
<例句：子本相侔则没为奴婢。>
11、<形>这里的;自己的
<例句：用芽者自从本说。>
12、<名>版本;底本
<例句：已后典籍皆为板本。>
13、<名>臣下给皇帝的奏章或书信
<例句：是无难别具本章。>
14、<量>株;棵
<例句：令口种一树榆百本薤五十本葱一畦韭。>
15、<量>书籍的一册
<例句：若止印三二本未为简易。>
",3
38,物有本【末】，事有终始,末,"1、<名>树梢
<例句：末大必折。>
2、<名>事情、物件的端或尾
<例句：明足以察秋毫之末。>
3、<名>末尾；尽头
<例句：鲁直左手执卷末，右手指卷。>
4、<名>不重要的或非根本的
<例句：使天下各食其力，末技游食之民，转而缘南亩。>
5、<名>时间或顺序在后
<例句：吴末，甘橘成，岁得绢数千匹。>
",3
39,物有本末，【事】有终始,事,"1、<名>事情
<例句：及其所之既倦，情随事迁，感慨系之矣。>
2、<名>特指战事
<例句：延及孝文王、庄襄王，享国之日浅，国家无事。>
3、<名>政治事务
<例句：赵太后新用事。>
4、<动>从事；做
<例句：如曰今日当一切不事事。>
5、<动>侍奉；服侍
<例句：臣所以去亲戚而事君者，徒慕君之高义也。>
6、<量>件；样；种
<例句：献白玉箫管百事。>
",1
40,物有本末，事【有】终始,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",1
41,物有本末，事有【终】始,终,"1、<动>终了；结束
<例句：祖母无臣，无以终余年。>
2、<动>坚持到底
<例句：善始者实繁，克终者盖寡。>
3、<动>死
<例句：未果，寻病终。>
4、<副>自始至终
<例句：虽然，受地于先王，愿终守之，弗敢易。>
5、<副>终究；终归
<例句：齐人未尝赂秦，终继五国迁灭。>
6、<形>全；整
<例句：吾尝终日而思矣，不如须臾之所学也。>
",1 0
42,物有本末，事有终【始】,始,"1、<动>开始
<例句：养生丧死无憾，王道之始也。>
2、<副>当初；起初
<例句：唐浮屠慧褒始舍于其址。>
3、<副>才；方才
<例句：年始十八九，便言多令才。>
",1 0
43,【知】所先后，则近道矣,知,"1、<动>知道；了解
<例句：故察己则可以知人。>
2、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
3、<名>知觉；感觉
<例句：官知止而神欲行。>
4、<动>感到；觉得
<例句：春江水暖鸭先知。>
5、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
6、<名>交情
<例句：绝宾客之知。>
7、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
8、<动>主持
<例句：吾与之共知赵国之政。>
9、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
10、<动>知道；了解
<例句：故察己则可以知人。>
11、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
12、<名>知觉；感觉
<例句：官知止而神欲行。>
13、<动>感到；觉得
<例句：春江水暖鸭先知。>
14、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
15、<名>交情
<例句：绝宾客之知。>
16、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
17、<动>主持
<例句：吾与之共知赵国之政。>
18、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
",1
44,知【所】先后，则近道矣,所,"1、经常放在动词前，同动词结合，组成""所""字结构。""所""字结构是名词性短语，表示""所……的人""、""所……的事物""、""所……的情况""等。
<例句：于众人广坐之中，不宜有所过，今公子故过之。>
<例句：故余虽愚，卒获有所闻。>
<例句：余在患难中，间以诗记所遭。>
2、""所""和动词结合，后面再有名词性结构，则所字结构起定语的作用。
<例句：夜则以兵围所寓舍。>
<例句：臣所过屠者朱亥，此子贤者，世莫能知，故隐屠闻耳。>
3、在有些句子中，""为""和""所""呼应，组成""为……所……""的格式，表示被动。
<例句：贾家庄几为巡徼所陵迫死。>
<例句：嬴闻如姬父为人所杀。>
4、表示原因的。
<例句：亲贤臣，远小人，此先汉所以兴隆也；亲小人，远贤臣，此后汉所以倾颓也。>
<例句：吾所以为此者，以先国家之急而后私仇也。>
<例句：臣所以去亲戚而事君者，徒慕君之高义也。>
<例句：所以遣将守关者，备他盗之出入与非常也。>
5、表示手段或凭借的。
<例句：吾所以待侯生者备矣，……>
<例句：师者，所以传道受业解惑也。>
6、【所谓】所说的。
<例句：此所谓战胜于朝廷。>
<例句：非吾所谓传其道解其惑者也。>
7、到处。
<例句：石之铿然有声音者，所在皆是也。>
8、所在之处，处所。
<例句：原来有这等一个所在，且回衙去>
<例句：急趋之，折过墙隅，迷其所在。>
",2
45,知所【先】后，则近道矣,先,"1、<形>次序或时间在前的
<例句：舟与哨相后先，几邂逅死。>
2、<动>走在前面；向前走
<例句：矢交坠兮士争先。>
3、<名>先导；前驱；表率
<例句：吾社之行为士之先者，为之声义。>
4、<动>抢先；先做
<例句：战者，必然之势也，不先于我，则先于彼。>
5、<形>从前的；过去的
<例句：果不如先愿，又非君所详。>
6、<形>对已经死去的尊长或祖先的尊
<例句：先帝创业未半而中道崩殂。>
7、<名>祖先
<例句：蒙恬者，其先齐人也。>
8、<名>前辈
<例句：尝趋百里外从乡之先达执经叩问。>
9、<副>指事情、行为发生之前
<例句：天将降大任于斯人也，必先苦其收志。>
",1 0
46,知所先【后】，则近道矣,后,"1、<名>君主;帝王
<例句：其南陵夏后皋之墓也。>
2、<名>君王的正妻
<例句：太后盛气而揖之。>
3、<名>后面;后边
<例句：新妇车在后。>
4、<形>次序或时间在后的
<例句：舟与哨相后先。>
5、<名>后代子孙
<例句：孟僖子知其后必有达人。>
<例句：求太监后得二从子。>
",4 0
47,知所先后，【则】近道矣,则,"1、表示承接关系。一般用来连接两个分句或紧缩复句中的前后两层意思，表示两件事情在时间上、事理上的紧密联系。可译为""就""""便""，或译为""原来是""""已经是""。
<例句：项王曰：""壮士！--赐之卮酒。""则与斗卮酒。>
<例句：故木受绳则直，金就砺则利。>
<例句：徐而察之，则山下皆石穴罅。>
<例句：子灿寐而醒，客则鼾睡炕上矣。>
2、表示假设关系。有的用在前一分句，引出假设的情况，相当于""假使""""如果""；有的用于后面的分句，表示假设或推断的结果，相当于""那么""""就""。
<例句：向吾不为斯役，则久已病矣。>
3、。可译为""就"",或不译。
<例句：位卑则足羞，官盛则近谀。>
<例句：入则孝，出则悌。>
4、表示转折、让步关系。表示意思有转折时，""则""字用在后一分句，可译为""可是""""却""；表示姑且承认一件事，预备下句转入正意时，""则""字用在前一分句。可译为""虽然""""倒是""。
<例句：于其身也，则耻师焉，惑矣。>
<例句：其室则迩，其人甚远。>
5、副词。用在判断句中，起强调和确认作用，可译作""是""""就是""。
<例句：此则岳阳楼之大观也。>
<例句：非死则徙尔。>
",1
48,知所先后，则【近】道矣,近,"1、<形>空间距离小，与“远”相对
<例句：缘溪行，忘路之远近。>
2、<形>时间上距离短，与“久”“远”相对
<例句：乃近年共称柳敬亭说书。>
3、<动>走近；靠近
<例句：逆阉防伺甚严，虽家仆不得近。>
4、<名>近处；近旁
<例句：有道之士，贵以近知远。>
5、<动>亲近
<例句：襄子必近幸子。>
6、<形>亲近的
<例句：外无期功强近之亲。>
7、<动>近似；接近；与……差异不大
<例句：位卑则足羞，官盛则近谀。>
8、<形>浅近；不够深厚或深奥
<例句：仆道不笃，业甚浅近。>
9、<副>将近；差不多
<例句：闻愬军号令，应者近万人。>
",5
49,知所先后，则近道【矣】,矣,"1、用于陈述句尾。助肯定语气。有的可译为''了""，有的可不译。助已然语气，说明事情已实现，可译为""了""。助将然语气，说明事情将要实现，可译为""了""。
<例句：此为长江之险已与我共之矣。>
<例句：原庄宗之所以得天下，与其所以失之者，可以知之矣。>
<例句：庭有枇杷树，吾妻死之年所手植也，今已亭亭如盖矣。>
<例句：事急而不断，祸至无日矣！>
2、用于感叹句。助感慨、讥刺、赞颂语气，可译为""了""""啊""。
<例句：甚矣，汝之不惠！>
<例句：呜呼，烈矣！>
3、用于祈使句，助请求、劝勉、禁止语气，可译为''吧""。
<例句：愿君即以遂备员而行矣。>
<例句：公子勉之矣，老臣不能从。>
4、用于疑问句末，助疑问语气。
<例句：年几何矣？>
",1
