sentence,label
"('诸儿“竞”走取之，唯戎不动', '竞：争相地跑过去')",1
"('诸儿“竞”走取之，唯戎不动', '竞：争逐')",1
"('诸儿竞“走”取之，唯戎不动', '走：跑')",1
"('诸儿竞走取之，“唯”戎不动', '唯：只有')",1
"('取之“信然”', '信然：确实这样')",1
"('有“戴嵩”《牛》一轴，尤所爱，锦囊玉轴，常以自随', '戴嵩：唐代画家，善画牛，有《斗牛图》')",1
"('“处士”笑而然之', '处士：本指有才德而隐居不仕的人，后亦泛指未做过官的士人')",1
"('处士笑而“然之”', '然之：认为牧童的话是对的')",1
"('有“戴嵩”《牛》一轴，尤所爱，锦囊玉轴，常以自随', '戴嵩：唐代画家，善画牛，有《斗牛图》')",1
"('“处士”笑而然之', '处士：本指有才德而隐居不仕的人，后亦泛指未做过官的士人')",1
"('处士笑而“然之”', '然之：认为牧童的话是对的')",1
"('有“戴嵩”《牛》一轴，尤所爱，锦囊玉轴，常以自随', '戴嵩：唐代画家，善画牛，有《斗牛图》')",1
"('“处士”笑而然之', '处士：本指有才德而隐居不仕的人，后亦泛指未做过官的士人')",1
"('处士笑而“然之”', '然之：认为牧童的话是对的')",1
"('有“戴嵩”《牛》一轴，尤所爱，锦囊玉轴，常以自随', '戴嵩：唐代画家，善画牛，有《斗牛图》')",1
"('“处士”笑而然之', '处士：本指有才德而隐居不仕的人，后亦泛指未做过官的士人')",1
"('处士笑而“然之”', '然之：认为牧童的话是对的')",1
"('有“戴嵩”《牛》一轴，尤所爱，锦囊玉轴，常以自随', '戴嵩：唐代画家，善画牛，有《斗牛图》')",1
"('书戴嵩画牛“蜀中”有杜处士，好书画，所宝以百数', '蜀中：四川')",1
"('书戴嵩画牛蜀中有杜“处士”，好书画，所宝以百数', '处士：本指有才德而隐居不仕的人，后亦泛指未做过官的士人')",1
"('书戴嵩画牛蜀中有杜处士，“好”书画，所宝以百数', '好：喜欢，爱好')",1
"('书戴嵩画牛蜀中有杜处士，好书画，“所宝”以百数', '所宝：所珍藏的')",1
"('书戴嵩画牛蜀中有杜处士，好书画，所“宝”以百数', '宝：珍藏')",1
"('书戴嵩画牛蜀中有杜处士，好书画，所宝以百“数”', '数：清点数目，计算')",1
"('有戴嵩《牛》“一轴”，尤所爱，锦囊玉轴，常以自随', '一轴：一幅')",1
"('有戴嵩《牛》一轴，尤所爱，锦“囊”玉轴，常以自随', '囊：袋子，此处指画套')",1
"('有戴嵩《牛》一轴，尤所爱，锦囊玉轴，常以“自随”', '自随：随身携带')",1
"('一日，“曝”书画，有一牧童见之，拊掌大笑，曰：此画斗牛耶', '曝：晒')",1
"('一日，曝书画，有一牧童见之，“拊掌”大笑，曰：此画斗牛耶', '拊掌：拍掌，嘲笑时的体态语')",1
"('一日，曝书画，有一牧童见之，拊掌大笑，曰：此画斗牛“耶”', '耶：一作也')",1
"('“牛斗”，力在角，尾搐入两股间', '牛斗：牛互相争斗')",1
"('牛斗，力在角，尾“搐”入两股间', '搐：抽搐，这里指用力夹或收')",1
"('牛斗，力在角，尾搐入两“股”间', '股：大腿')",1
"('今乃“掉尾”而斗，谬矣', '掉尾：摇尾')",1
"('今乃“掉”尾而斗，谬矣', '掉：摇')",1
"('今乃掉尾而斗，“谬矣”', '谬矣：错了')",1
"('今乃掉尾而斗，“谬”矣', '谬：错误，差错')",1
"('处士笑而“然之”', '然之：认为牧童的话是对的')",1
"('伯牙“善”鼓琴列子汤问伯牙善鼓琴，钟子期善听', '善：擅长,善于')",1
"('伯牙鼓琴，“志”在登高山', '志：志趣，心意')",1
"('钟子期曰：“善哉”，峨峨兮若泰山', '善哉：善：赞美之词，即为好啊')",1
"('钟子期曰：善哉，“峨峨”兮若泰山', '峨峨：高耸的样子')",1
"('钟子期曰：善哉，峨峨兮“若”泰山', '若：好像')",1
"('志在流水，钟子期曰：善哉，“洋洋”兮若江河', '洋洋：盛大的样子')",1
"('伯牙“所念”，钟子期必得之', '所念：心中想到的')",1
"('伯牙所念，钟子期“必”得之', '必：一定')",1
"('伯牙所念，钟子期必“得”之', '得：领会，听得出之：代词或是结构助词""的')",1
"('伯牙游于泰山之“阴”，卒逢暴雨，止于岩下', '阴：山的北面')",1
"('伯牙游于泰山之阴，“卒”逢暴雨，止于岩下', '卒：通猝，突然')",1
"('心悲，乃“援”琴而鼓之', '援：拿，拿过来')",1
"('心悲，乃援琴而“鼓”之', '鼓：弹')",1
"('初为霖雨之“操”，更造崩山之音', '操：琴曲名')",1
"('曲每奏，钟子期辄“穷”其趣', '穷：穷尽')",1
"('伯牙乃“舍琴”而叹曰：善哉，善哉，子之听夫志', '舍琴：丢开琴')",1
"('吾于何“逃”声哉', '逃：隐藏')",1
"('吾于何“逃声”哉', '逃声：躲开')",1
"('吾于何“逃”声哉', '逃：逃避')",1
"('方“鼓”琴而志在太山，锺子期曰：善哉乎鼓琴，巍巍乎若太山', '鼓：弹奏')",1
"('伯牙鼓琴伯牙鼓琴，锺子期“听”之', '听：倾听')",1
"('锺子期死，伯牙破琴“绝”弦，终身不复鼓琴，以为世无足复为鼓琴者', '绝：断绝')",1
"('“囊萤”夜读胤恭勤不倦，博学多通', '囊萤：用袋子装萤火虫')",1
"('家贫不常得油，夏月则练“囊”盛数十萤火以照书，以夜继日焉', '囊：文中作动词用，意思是""用袋子装""')",1
"('囊萤夜读胤“恭”勤不倦，博学多通', '恭：谨慎的意思')",1
"('家贫不常得油，夏月则“练”囊盛数十萤火以照书，以夜继日焉', '练：白绢，文中作动词用，意思是""用白绢做""')",1
"('“世传”李太白读书山中，未成，弃去', '世传：世世代代相传')",1
"('世传李太白读书山中，未“成”，弃去', '成：完成')",1
"('世传李太白读书山中，未成，弃“去”', '去：离开')",1
"('过是溪，“逢”老媪方磨铁杵', '逢：碰上')",1
"('过是溪，逢老媪“方”磨铁杵', '方：正在')",1
"('过是溪，逢老媪方磨铁“杵”', '杵：压米或捶衣用的棒，一头粗一头细的圆棒')",1
"('问之，曰：“欲”作针', '欲：想要')",1
"('太白“感”其意，还卒业', '感：被感动')",1
"('太白感其“意”，还卒业', '意：心意，意图')",1
"('太白感其意，“还”卒业', '还：回去')",1
"('太白感其意，还“卒业”', '卒业：完成学业')",1
"('乘船华歆、王朗“俱”乘船避难，有一人欲依附，歆辄难之', '俱：一同一起')",1
"('乘船华歆、王朗俱乘船避难，有一人欲依附，歆“辄”难之', '辄：当即')",1
"('朗曰：“幸”尚宽，何为不可', '幸：幸而，恰巧')",1
"('朗曰：幸“尚”宽，何为不可', '尚：还')",1
"('朗曰：幸尚宽，何为不“可”', '可：肯，愿意')",1
"('后“贼”追至，王欲舍所携人', '贼：这里指作乱的人')",1
"('后贼追至，王欲“舍”所携人', '舍：丢弃')",1
"('歆曰：本所以“疑”，正为此耳', '疑：迟疑')",1
"('既已“纳”其自托，宁可以急相弃邪', '纳：接纳，接受')",1
"('既已纳其自“托”，宁可以急相弃邪', '托：请托，请求')",1
"('既已纳其自托，“宁”可以急相弃邪', '宁：难道')",1
"('既已纳其自托，宁可以急相弃“邪”', '邪：通假字')",1
"('遂携“拯”如初', '拯：救助')",1
"('第五则古今之成大事业、大学问者，“罔”不经过三种之境界：昨夜西风凋碧树', '罔：没有')",1
"('“白石”以降，于此二事皆未梦见', '白石：即姜夔，号白石道人')",1
"('楚人隐形楚人“贫居”，读《淮南子》，得螳螂伺蝉自障叶可以隐形，遂于树下仰取叶——螳螂执叶伺蝉，以摘之', '贫居：生活贫困')",1
"('楚人隐形楚人贫“居”，读《淮南子》，得螳螂伺蝉自障叶可以隐形，遂于树下仰取叶——螳螂执叶伺蝉，以摘之', '居：处于')",1
"('楚人隐形楚人贫居，读《淮南子》，得螳螂伺蝉自障叶“可以”隐形，遂于树下仰取叶——螳螂执叶伺蝉，以摘之', '可以：可以用来')",1
"('楚人隐形楚人贫居，读《淮南子》，得螳螂伺蝉自障叶可以隐形，“遂”于树下仰取叶——螳螂执叶伺蝉，以摘之', '遂：于是，就')",1
"('叶落树下，树下先有落叶，不能复“分别”', '分别：分辨')",1
"('扫取数斗归，一一以叶自“障”，问其妻曰：汝见我不', '障：遮蔽')",1
"('扫取数斗归，一一以叶自障，问其妻曰：汝见我“不”', '不：同否')",1
"('妻始时“恒”答言见，经日，乃厌倦不堪，绐云不见', '恒：经常，常常')",1
"('妻始时恒答言见，“经日”，乃厌倦不堪，绐云不见', '经日：经过一整天')",1
"('妻始时恒答言见，经日，乃厌倦“不堪”，绐云不见', '不堪：不能忍受')",1
"('妻始时恒答言见，经日，乃厌倦不堪，“绐”云不见', '绐：哄骗')",1
"('“嘿”然大喜，赍叶入市，对面取人物', '嘿：然：……的样子')",1
"('嘿然大喜，“赍”叶入市，对面取人物', '赍：携带')",1
"('“吏”遂缚诣县', '吏：指县里的公差')",1
"('吏“遂”缚诣县', '遂：立刻')",1
"('吏遂缚“诣”县', '诣：到……去')",1
"('楚人隐形楚人“贫居”，读《淮南子》，得螳螂伺蝉自障叶可以隐形，遂于树下仰取叶——螳螂执叶伺蝉，以摘之', '贫居：生活贫困')",1
"('楚人隐形楚人贫“居”，读《淮南子》，得螳螂伺蝉自障叶可以隐形，遂于树下仰取叶——螳螂执叶伺蝉，以摘之', '居：处于')",1
"('楚人隐形楚人贫居，读《淮南子》，得螳螂伺蝉自障叶“可以”隐形，遂于树下仰取叶——螳螂执叶伺蝉，以摘之', '可以：可以用来')",1
"('楚人隐形楚人贫居，读《淮南子》，得螳螂伺蝉自障叶可以隐形，“遂”于树下仰取叶——螳螂执叶伺蝉，以摘之', '遂：于是，就')",1
"('叶落树下，树下先有落叶，不能复“分别”', '分别：分辨')",1
"('扫取数斗归，一一以叶自“障”，问其妻曰：汝见我不', '障：遮蔽')",1
"('扫取数斗归，一一以叶自障，问其妻曰：汝见我“不”', '不：同否')",1
"('妻始时“恒”答言见，经日，乃厌倦不堪，绐云不见', '恒：经常，常常')",1
"('妻始时恒答言见，“经日”，乃厌倦不堪，绐云不见', '经日：经过一整天')",1
"('妻始时恒答言见，经日，乃厌倦“不堪”，绐云不见', '不堪：不能忍受')",1
"('妻始时恒答言见，经日，乃厌倦不堪，“绐”云不见', '绐：哄骗')",1
"('“嘿”然大喜，赍叶入市，对面取人物', '嘿：然：……的样子')",1
"('嘿然大喜，“赍”叶入市，对面取人物', '赍：携带')",1
"('“吏”遂缚诣县', '吏：指县里的公差')",1
"('吏“遂”缚诣县', '遂：立刻')",1
"('吏遂缚“诣”县', '诣：到……去')",1
"('鹿亦有知博山李氏“者”，以伐薪为生', '者：有……的人')",1
"('鹿亦有知博山李氏者，“以”伐薪为生', '以：依靠')",1
"('其家户外皆山，鹿出，“至”暮必归', '至：到')",1
"('时“值”秋祭，例用鹿', '值：遇到')",1
"('官府督猎者急，限期送上，然旬日间无所获，“乃”向李氏求之，李氏不与', '乃：于是，就')",1
"('“是”夜鹿去，遂不归', '是：这')",1
"('“是”夜鹿去，遂不归', '是：这')",1
"('班超字仲升，“扶风”平陵人，徐令彪之少子也', '扶风：汉朝郡名')",1
"('班超字仲升，扶风“平陵”人，徐令彪之少子也', '平陵：汉朝县名')",1
"('班超字仲升，扶风平陵人，“徐令”彪之少子也', '徐令：徐县县令')",1
"('班超字仲升，扶风平陵人，徐令“彪”之少子也', '彪：;指班彪')",1
"('为人有大志，不“修”细节', '修：讲究，重视')",1
"('然“内”孝谨，居家常执勤苦，不耻劳辱', '内：内心')",1
"('然内“孝谨”，居家常执勤苦，不耻劳辱', '孝谨：孝敬父母，办事谨慎')",1
"('然内孝谨，居家常执勤苦，不“耻”劳辱', '耻：形容词作意动用，以')",1
"('有口辩，而“涉猎”书传', '涉猎：广泛的阅读')",1
"('兄“固”被召诣校书郎，超与母随至洛阳', '固：指班固，《汉书》的主要作者')",1
"('兄固被召“诣”校书郎，超与母随至洛阳', '诣：到往')",1
